Device Name,Vendor,Model,Card Name,IfName,IfOper,Speed,SFP_Type,ModuleClass,Splitter L1 Name,SFP_Mismatch,SFP_Missing
NKR02001G00,ZTE,C300,GTGHG,gpon_1/2/8,up,2488000000,GPON,GPON/D,NKR02X00010,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/2/9,up,2488000000,GPON,GPON/D,NKR02X00015,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/1,up,2488000000,GPON,GPON/D,NKR02X00029,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/10,up,2488000000,GPON,GPON/D,NKR02X0003I,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/11,up,2488000000,GPON,GPON/D,NKR02X0003N,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/12,up,2488000000,GPON,GPON/D,NKR02X0003S,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/13,up,2488000000,GPON,GPON/D,NKR02X0003X,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/14,up,2488000000,GPON,GPON/D,NKR02X00042,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/15,up,2488000000,GPON,GPON/D,NKR02X00047,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/16,up,2488000000,GPON,GPON/D,NKR02X0004C,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/2,up,2488000000,GPON,GPON/D,NKR02X0002E,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/3,up,2488000000,GPON,GPON/D,NKR02X0002J,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/4,up,2488000000,GPON,GPON/D,NKR02X0002O,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/5,up,2488000000,GPON,GPON/D,NKR02X0002T,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/6,up,2488000000,GPON,GPON/D,NKR02X0002Y,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/7,up,2488000000,GPON,GPON/D,NKR02X00033,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/8,up,2488000000,GPON,GPON/D,NKR02X00038,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/3/9,up,2488000000,GPON,GPON/D,NKR02X0003D,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/1,up,2488000000,GPON,GPON/D,NKR02X0004H,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/10,up,2488000000,GPON,GPON/D,NKR02X0005O,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/11,up,2488000000,GPON,GPON/D,NKR02X0005T,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/12,up,2488000000,GPON,GPON/D,NKR02X0005Y,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/13,up,2488000000,GPON,GPON/D,NKR02X00063,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/14,up,2488000000,GPON,GPON/D,NKR02X00068,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/15,up,2488000000,GPON,GPON/D,NKR02X0006D,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/16,up,2488000000,GPON,GPON/D,NKR02X0006I,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/2,up,2488000000,GPON,GPON/D,NKR02X0004M,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/3,up,2488000000,GPON,GPON/D,NKR02X0004R,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/4,up,2488000000,GPON,GPON/D,NKR02X0004V,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/5,up,2488000000,GPON,GPON/D,NKR02X0004Z,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/6,up,2488000000,GPON,GPON/D,NKR02X00054,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/7,up,2488000000,GPON,GPON/D,NKR02X00059,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/8,up,2488000000,GPON,GPON/D,NKR02X0005E,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/4/9,up,2488000000,GPON,GPON/D,NKR02X0005J,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/1,up,2488000000,GPON,GPON/D,NKR02X0006N,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/10,up,2488000000,GPON,GPON/D,NKR02X0007W,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/11,up,2488000000,GPON,GPON/D,NKR02X00081,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/12,up,2488000000,GPON,GPON/D,NKR02X00086,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/13,up,2488000000,GPON,GPON/D,NKR02X0008B,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/14,up,2488000000,GPON,GPON/D,NKR02X0008G,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/15,up,2488000000,GPON,GPON/D,NKR02X0008L,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/16,up,2488000000,GPON,GPON/D,NKR02X0008Q,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/2,up,2488000000,GPON,GPON/D,NKR02X0006S,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/3,up,2488000000,GPON,GPON/D,NKR02X0006X,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/4,up,2488000000,GPON,GPON/D,NKR02X00072,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/5,up,2488000000,GPON,GPON/D,NKR02X00077,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/6,up,2488000000,GPON,GPON/D,NKR02X0007C,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/7,up,2488000000,GPON,GPON/D,NKR02X0007H,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/8,up,2488000000,GPON,GPON/D,NKR02X0007M,False,False
NKR02001G00,ZTE,C300,GTGHG,gpon_1/5/9,up,2488000000,GPON,GPON/D,NKR02X0007R,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/1,up,2488000000,GPON,GPON/D,NKR02X0008V,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/10,up,2488000000,GPON,GPON/D,NKR02X0009Z,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/11,up,2488000000,GPON,GPON/B+,NKR02X2Z4I0,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/12,up,2488000000,GPON,GPON/D,NKR02X2Z8JI,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/13,up,2488000000,GPON,GPON/D,NKR02X33RSJ,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/14,up,2488000000,GPON,GPON/D,NKR02X33RTP,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/15,up,2488000000,GPON,GPON/D,NKR02X36DMN,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/2,up,2488000000,GPON,GPON/D,NKR02X00090,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/3,up,2488000000,GPON,GPON/D,NKR02X00095,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/4,up,2488000000,GPON,GPON/D,NKR02X00098,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/5,up,2488000000,GPON,GPON/D,NKR02X0009A,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/6,up,2488000000,GPON,GPON/D,NKR02X0009F,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/7,up,2488000000,GPON,GPON/D,NKR02X0009K,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/8,up,2488000000,GPON,GPON/D,NKR02X0009P,False,False
NKR02001G00,ZTE,C300,GTGHK,gpon_1/6/9,up,2488000000,GPON,GPON/D,NKR02X0009U,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X0012S,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X001G1,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X001GI,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X2X0WO,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X2X1GJ,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X33RIM,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X33RIN,False,False
NKR02004G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR02X36EJV,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X00156,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X0015C,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X2XITZ,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X330SI,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X33SH9,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X33SF1,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X36DSP,False,False
NKR02007G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+,NKR02X3ALS1,False,False
NKR02011GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/0,up,2488000000,GPON,GPON/CLASS B+,NKR02X0013S,False,False
NKR02011GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/1,up,2488000000,GPON,GPON/CLASS B+,NKR02X2Z4MG,False,False
NKR02018GO0,Fiberhome,AN6000-2,GPOA,PON 1/1,up,2500000000,GPON,classbplus,NKR02X3EP7T,False,False
NKR02019GO0,Fiberhome,AN6000-2,GPOA,PON 1/1,up,2500000000,GPON,classbplus,NKR02X3EE9J,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/1,up,2488000000,GPON,GPON/B+,NKR03X00001,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/10,up,2488000000,GPON,GPON/B+,NKR03X0001F,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/11,up,2488000000,GPON,GPON/B+,NKR03X0001J,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/12,up,2488000000,GPON,GPON/B+,NKR03X0001N,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/13,up,2488000000,GPON,GPON/B+,NKR03X0001R,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/14,up,2488000000,GPON,GPON/B+,NKR03X0001W,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/15,up,2488000000,GPON,GPON/B+,NKR03X00022,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/16,up,2488000000,GPON,GPON/B+,NKR03X00026,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/2,up,2488000000,GPON,GPON/B+,NKR03X00005,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/3,up,2488000000,GPON,GPON/B+,NKR03X0000A,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/4,up,2488000000,GPON,GPON/B+,NKR03X0000F,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/5,up,2488000000,GPON,GPON/B+,NKR03X0000K,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/6,up,2488000000,GPON,GPON/B+,NKR03X0000P,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/7,up,2488000000,GPON,GPON/B+,NKR03X0000X,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/8,up,2488000000,GPON,GPON/B+,NKR03X00013,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/2/9,up,2488000000,GPON,GPON/B+,NKR03X0001B,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/1,up,2488000000,GPON,GPON/B+,NKR03X0002B,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/10,down,2488000000,GPON,GPON/B+,NKR03X0003N,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/11,up,2488000000,GPON,GPON/B+,NKR03X2XIPW,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/13,down,2488000000,GPON,GPON/B+,NKR03X00047,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/14,down,2488000000,GPON,GPON/B+,NKR03X0004C,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/15,down,2488000000,GPON,GPON/B+,NKR03X0004I,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/16,down,2488000000,GPON,GPON/B+,NKR03X00051,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/2,up,2488000000,GPON,GPON/B+,NKR03X0002G,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/3,up,2488000000,GPON,GPON/B+,NKR03X0002L,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/4,up,2488000000,GPON,GPON/B+,NKR03X0002P,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/5,up,2488000000,GPON,GPON/B+,NKR03X0002W,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/6,up,2488000000,GPON,GPON/B+,NKR03X00031,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/7,up,2488000000,GPON,GPON/B+,NKR03X00035,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/8,up,2488000000,GPON,GPON/B+,NKR03X00039,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/3/9,up,2488000000,GPON,GPON/B+,NKR03X0003E,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/4/11,up,2488000000,GPON,GPON/B+,NKR03X33KRH,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/4/2,up,2488000000,GPON,GPON/B+,NKR03X00AB4,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/4/3,up,2488000000,GPON,GPON/B+,NKR03X00AB1,False,False
NKR03001G00,ZTE,C300,GTGHG,gpon_1/4/4,up,2488000000,GPON,GPON/B+,NKR03X3AP4K,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/0,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X0009U,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/1,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X000A3,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/2,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X000A8,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/3,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X000EO,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/4,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X00AC0,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/5,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X32Q8N,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/6,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X32Q8U,False,False
NKR03003G00,Huawei,MA5801-FL16,XGS-PON (Built-in),GPON 0/1/7,up,2488000000,XGS-PON,XGSPON+GPON/CLASS C+PRO,NKR03X32Q94,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/0,up,2488000000,GPON,GPON/CLASS B+,NKR03X0005T,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/1,up,2488000000,GPON,GPON/CLASS B+,NKR03X00061,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/2,up,2488000000,GPON,GPON/CLASS B+,NKR03X00066,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/3,up,2488000000,GPON,GPON/CLASS B+,NKR03X00AB0,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/4,up,2488000000,GPON,GPON/CLASS B+,NKR03X30XGN,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/5,up,2488000000,GPON,GPON/CLASS B+,NKR03X32DF5,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/6,up,2488000000,GPON,GPON/CLASS B+,NKR03X32DGR,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/7,up,2488000000,GPON,GPON/CLASS B+,NKR03X32EG2,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/8,up,2488000000,GPON,GPON/CLASS B+,NKR03X32Q99,False,False
NKR03004GO0,Huawei,MA5608T,H805GPFD,GPON 0/0/9,up,2488000000,GPON,GPON/CLASS B+,NKR03X34LGK,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,NKR03X0006H,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,NKR03X0006P,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,NKR03X2XR79,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,NKR03X32Q9D,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,NKR03X32Q9H,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,NKR03X32Q9L,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/7,up,2488000000,GPON,GPON/B+,NKR03X32Q9Q,False,False
NKR03010GO0,ZTE,C320,GTGOG,gpon_1/1/8,up,2488000000,GPON,GPON/B+,NKR03X32Q8Z,False,False
NKR03011GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,NKR03X00073,False,False
NKR03011GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,NKR03X0007B,False,False
NKR03011GO0,ZTE,C320,GTGOG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,NKR03X00AZ0,False,False
NKR03011GO0,ZTE,C320,GTGOG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,NKR03X33KQH,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/1,up,2500000000,GPON,classbplus,NKR03X34Z2Z,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/2,up,2500000000,GPON,classbplus,NKR03X34Z3T,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/3,up,2500000000,GPON,classbplus,NKR03X34Z3S,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/4,up,2500000000,GPON,classbplus,NKR03X34Z2T,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/5,up,2500000000,GPON,classbplus,NKR03X34Z2F,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/6,up,2500000000,GPON,classbplus,NKR03X34Z3D,False,False
NKR03012GO0,Fiberhome,AN5516-04,GC8B,PON 1/7,up,2500000000,GPON,classbplus,NKR03X34Z3O,False,False
NKR03014GO0,Fiberhome,AN6000-2,GPOA,PON 1/1,up,2500000000,GPON,classbplus,NKR03X3AOT8,False,False
NKR03014GO0,Fiberhome,AN6000-2,GPOA,PON 1/2,up,2500000000,GPON,classbplus,NKR03X3AOTI,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,NKR04X00001,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/10,up,2488000000,GPON,GPON/B+,NKR04X00019,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/11,up,2488000000,GPON,GPON/B+,NKR04X0001E,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/12,up,2488000000,GPON,GPON/B+,NKR04X0001I,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/13,up,2488000000,GPON,GPON/B+,NKR04X0001N,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/14,up,2488000000,GPON,GPON/B+,NKR04X0001S,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/15,up,2488000000,GPON,GPON/B+,NKR04X0001X,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/16,up,2488000000,GPON,GPON/B+,NKR04X00023,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,NKR04X00006,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/3,up,2488000000,GPON,GPON/B+,NKR04X0000B,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/4,up,2488000000,GPON,GPON/B+,NKR04X0000G,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/5,up,2488000000,GPON,GPON/B+,NKR04X0000L,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/6,up,2488000000,GPON,GPON/B+,NKR04X0000P,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/7,up,2488000000,GPON,GPON/B+,NKR04X0000U,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/8,up,2488000000,GPON,GPON/B+,NKR04X0000Y,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/1/9,up,2488000000,GPON,GPON/B+,NKR04X00014,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/1,up,2488000000,GPON,GPON/B+,NKR04X00028,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/10,up,2488000000,GPON,GPON/B+,NKR04X0003G,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/11,up,2488000000,GPON,GPON/B+,NKR04X0003K,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/12,up,2488000000,GPON,GPON/B+,NKR04X0003P,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/13,up,2488000000,GPON,GPON/B+,NKR04X0003U,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/14,up,2488000000,GPON,GPON/B+,NKR04X0003Y,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/15,up,2488000000,GPON,GPON/B+,NKR04X2XPVB,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/16,up,2488000000,GPON,GPON/B+,NKR04X2XPVD,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/2,up,2488000000,GPON,GPON/B+,NKR04X0002D,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/3,up,2488000000,GPON,GPON/B+,NKR04X0002H,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/4,up,2488000000,GPON,GPON/B+,NKR04X0002M,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/5,up,2488000000,GPON,GPON/B+,NKR04X0002R,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/6,up,2488000000,GPON,GPON/B+,NKR04X0002W,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/7,up,2488000000,GPON,GPON/B+,NKR04X00032,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/8,up,2488000000,GPON,GPON/B+,NKR04X00037,False,False
NKR04001GO0,ZTE,C320,GTGHG,gpon_1/2/9,up,2488000000,GPON,GPON/B+,NKR04X0003C,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/0,up,2488000000,GPON,GPON/CLASS B+,NKR04X0007T,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/1,up,2488000000,GPON,GPON/CLASS B+,NKR04X00082,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/2,up,2488000000,GPON,GPON/CLASS B+,NKR04X0098A,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/3,up,2488000000,GPON,GPON/CLASS B+,NKR04X0088A,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/4,up,2488000000,GPON,GPON/CLASS B+,NKR04X3A5VD,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/5,up,2488000000,GPON,GPON/CLASS B+,NKR04X3JAN5,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/6,up,2488000000,GPON,GPON/CLASS B+,NKR04X3JANA,False,False
NKR04003GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/7,up,2488000000,GPON,GPON/CLASS B+,NKR04X3JANF,False,False
NKR04005GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/0,up,2488000000,GPON,GPON/CLASS B+,NKR04X0006S,False,False
NKR04005GO0,Huawei,MA5608T,H807GPBH,GPON 0/0/1,up,2488000000,GPON,GPON/CLASS B+,NKR04X0006X,False,False
NKR04010GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,NKR04X0004O,False,False
NKR04010GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,NKR04X000N1,False,False
NKR04010GO0,ZTE,C320,GTGOG,gpon_1/1/3,down,2488000000,GPON,GPON/B+,NKR04X3ECBX,False,False
NKR04012GO0,ZTE,C320,GTGOG,gpon_1/1/1,up,2488000000,GPON,GPON/B+,NKR04X000E1,False,False
NKR04012GO0,ZTE,C320,GTGOG,gpon_1/1/2,up,2488000000,GPON,GPON/B+,NKR04X000E6,False,False
