Device Name,Vendor,Model,Card Name,IfName,Splitter L1 Name,ModuleClass,VendorPN,XGS_Status
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/13,BKK45X1GNFL,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/14,BKK45X1NAH1,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/15,BKK45X1NIMC,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/16,BKK45X2JZFG,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/2,BKK45X09065,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/3,BKK45X0906A,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/4,BKK45X0906K,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/5,BKK45X0906P,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/6,BKK45X0906U,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/7,BKK45X14UQS,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/8,BKK45X14UQW,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/1/9,BKK45X14UQX,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/1,BKK45X09062,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/10,BKK45X1QD0X,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/11,BKK45X2E1I8,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/2,BKK45X0906Z,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/4,BKK45X14V5N,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/5,BKK45X18V1Y,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/6,BKK45X18V20,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/7,BKK45X1NIME,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/8,BKK45X1NIMF,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45028GO0,ZTE,C620,HFTL,gpon_olt-1/2/9,BKK45X1ON0N,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/1,BKK45X0907W,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/10,BKK45X18YI6,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/11,BKK45X18YPJ,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/12,BKK45X19N9M,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/13,BKK45X1QKMJ,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/14,BKK45X2F0XE,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/15,BKK45X0908G,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/16,BKK45X18V7R,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/2,BKK45X09081,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/3,BKK45X09086,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/4,BKK45X0908B,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/5,BKK45X0908L,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/6,BKK45X0908O,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/7,BKK45X0908T,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/8,BKK45X18VBW,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/1/9,BKK45X18W3V,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/2/1,BKK45X18V7W,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/2/2,BKK45X18VBX,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/2/3,BKK45X18W3W,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/2/4,BKK45X1QKMK,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/2/5,BKK45X1QKMN,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45029GO0,ZTE,C620,HFTL,gpon_olt-1/2/6,BKK45X1QMQ0,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/1,BKK45X18VKY,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/10,BKK45X1ZWIX,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/11,BKK45X29LUO,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/12,BKK45X29LUP,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/13,BKK45X29LVO,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/14,BKK45X29LVP,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/15,BKK45X29MDJ,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/16,BKK45X29MEQ,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/2,BKK45X18VOB,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/3,BKK45X18VOE,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/4,BKK45X18VRO,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/5,BKK45X193Q6,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/6,BKK45X1L4B3,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/7,BKK45X1L4BP,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/8,BKK45X1L4CL,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/1/9,BKK45X1L4D8,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/1,BKK45X2F0U2,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/10,BKK45X18VUA,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/11,BKK45X1ZXWP,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/2,BKK45X2F0UM,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/3,BKK45X18VC7,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/4,BKK45X18VCB,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/5,BKK45X18VFM,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/6,BKK45X18VHF,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/7,BKK45X18VHI,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/8,BKK45X18VRK,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK45030GO0,ZTE,C620,HFTL,gpon_olt-1/2/9,BKK45X18VU8,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/1,BKK46X187MD,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/10,BKK46X22R1W,GPON/B+,EOLS-GT-25-DDM,SFP Swap Needed (GPON SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/11,BKK46X22TBG,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/12,BKK46X22TBH,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/13,BKK46X22TCL,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/14,BKK46X22TCM,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/15,BKK46X22TCO,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/16,BKK46X2D1V3,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/2,BKK46X187MG,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/3,BKK46X187JE,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/4,BKK46X187JG,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/5,BKK46X1MWDN,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/6,BKK46X21P2G,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/7,BKK46X21P2H,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/8,BKK46X22R1P,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/1/9,BKK46X22R1V,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/1,BKK46X2DWB1,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/10,BKK46X2JZSV,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/11,BKK46X2S9YZ,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/12,BKK46X2SMLQ,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/13,BKK46X30U1P,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/14,BKK46X380HV,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/15,BKK46X380H5,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/16,BKK46X380B8,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/2,BKK46X2DWB2,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/3,BKK46X2FZOV,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/4,BKK46X2FZOW,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/5,BKK46X2JS3J,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/6,BKK46X2JZNE,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/7,BKK46X2JZO6,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/8,BKK46X2JZQJ,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46013GO0,ZTE,C620,HFTL,gpon_olt-1/2/9,BKK46X2JZT7,GPON&XGS-PON_COMBO/MPM_D,Z04070000-J019,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,BKK46X2DYAU,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,BKK46X2H1NC,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,BKK46X2IKZY,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,BKK46X2IL0S,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,BKK46X2IL07,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,BKK46X2IKLU,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/7,BKK46X2IL11,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46019GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/9,BKK46X3RE1P,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46021GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,BKK46X2EIWG,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46021GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,BKK46X2JFKF,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46021GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,BKK46X2JFK5,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46021GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,BKK46X2JFKY,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46021GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,BKK46X2JFKR,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46021GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/8,BKK46X2574G,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/1,BKK46X2EKGQ,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/10,BKK46X295SU,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/11,BKK46X2KLFD,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/12,BKK46X2KLFI,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/13,BKK46X2KLC8,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/14,BKK46X2KLDA,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/15,BKK46X2KLDB,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/16,BKK46X2KLEK,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/2,BKK46X2EKH2,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/3,BKK46X2EKFA,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/4,BKK46X2H31G,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/5,BKK46X2G3MN,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/6,BKK46X2H3G5,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/7,BKK46X295GN,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/8,BKK46X295PG,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46022GO0,Fiberhome,AN6000-2,GFOA,PON 1/9,BKK46X295RK,Combo Class D,OM5270SF301,Ready (XGS SFP Inserted)
BKK46024GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,BKK46X2JFAF,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46024GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,BKK46X2JFAM,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/1,BKK46X2JVFU,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/2,BKK46X2JVG6,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/3,BKK46X2JVGT,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/4,BKK46X2JVGM,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,BKK46X2K5Q7,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,BKK10X3FH35,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/7,BKK46X3O03G,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46025GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/9,BKK46X3QX2A,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK46026GO0,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/1,BKK46X2KKLF,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK46026GO0,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/10,BKK46X1KL1J,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK46026GO0,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/2,BKK46X2KKM7,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
BKK46026GO0,ZTE,C610,XGS-PON (Built-in),gpon_olt-1/3/3,BKK46X2KKO5,GPON&XGS-PON_COMBO/MPM_C+/EC++C+,Z04042000-Q318,Ready (XGS SFP Inserted)
